index,paramerter,mle,pred,loss,n
118,2,35.910133361816406,35.85189437866211,0.058238983154296875,3444
118,3,42.34476089477539,42.845245361328125,0.5004844665527344,3444
119,1,27.26662254333496,28.374713897705078,1.1080913543701172,1347
119,2,22.11625099182129,22.318918228149414,0.202667236328125,1347
119,3,46.517574310302734,46.55644989013672,0.038875579833984375,1347
120,1,28.864545822143555,29.18202018737793,0.317474365234375,2697
120,2,62.10243606567383,61.98061752319336,0.12181854248046875,2697
120,3,49.67292404174805,49.52268600463867,0.150238037109375,2697
121,1,31.13506317138672,31.47890853881836,0.3438453674316406,4076
121,2,3.5575294494628906,3.176149368286133,0.3813800811767578,4076
121,3,24.329172134399414,25.20030975341797,0.8711376190185547,4076
122,1,44.23357391357422,45.447845458984375,1.2142715454101562,2417
122,2,13.54223346710205,13.426665306091309,0.11556816101074219,2417
122,3,25.39696502685547,25.206878662109375,0.19008636474609375,2417
123,1,53.968467712402344,54.215824127197266,0.24735641479492188,1333
123,2,60.6989631652832,60.802001953125,0.10303878784179688,1333
123,3,47.45647048950195,47.44031524658203,0.016155242919921875,1333
124,1,8.553637504577637,8.628314018249512,0.074676513671875,1805
124,2,11.173819541931152,11.340508460998535,0.1666889190673828,1805
124,3,19.866893768310547,20.338890075683594,0.4719963073730469,1805
125,1,29.041929244995117,29.491342544555664,0.4494132995605469,4891
125,2,93.73091125488281,93.84547424316406,0.11456298828125,4891
125,3,81.90234375,81.64542388916016,0.25691986083984375,4891
126,1,74.06609344482422,74.68307495117188,0.6169815063476562,953
126,2,20.591703414916992,20.414737701416016,0.17696571350097656,953
126,3,38.70650863647461,37.69783020019531,1.0086784362792969,953
127,1,2.5413496494293213,3.273904323577881,0.7325546741485596,3612
127,2,6.012233257293701,6.879036903381348,0.8668036460876465,3612
127,3,3.233586072921753,3.359931707382202,0.12634563446044922,3612
128,1,19.505149841308594,20.194719314575195,0.6895694732666016,1403
128,2,19.850215911865234,18.53836441040039,1.3118515014648438,1403
128,3,62.86035919189453,62.932106018066406,0.071746826171875,1403
129,1,14.635736465454102,14.734634399414062,0.09889793395996094,605
129,2,46.192386627197266,46.01943588256836,0.17295074462890625,605
129,3,65.1074447631836,64.75,0.35744476318359375,605
130,1,63.875396728515625,63.895809173583984,0.020412445068359375,4018
130,2,48.590599060058594,48.77751541137695,0.18691635131835938,4018
130,3,27.475313186645508,27.54181671142578,0.06650352478027344,4018
131,1,96.56536865234375,96.60736846923828,0.04199981689453125,3413
131,2,87.84551239013672,87.44213104248047,0.40338134765625,3413
131,3,84.76397705078125,83.6066665649414,1.1573104858398438,3413
132,1,7.546236038208008,7.6592535972595215,0.11301755905151367,2166
132,2,17.53783416748047,17.303037643432617,0.23479652404785156,2166
132,3,88.30096435546875,90.52290344238281,2.2219390869140625,2166
133,1,36.94078826904297,36.86343002319336,0.07735824584960938,1826
133,2,74.93734741210938,74.95388793945312,0.01654052734375,1826
133,3,76.33998107910156,75.61389923095703,0.7260818481445312,1826
134,1,97.98368072509766,98.70940399169922,0.7257232666015625,1085
134,2,28.403207778930664,28.121593475341797,0.2816143035888672,1085
134,3,58.505218505859375,57.71608352661133,0.7891349792480469,1085
135,1,71.98455047607422,71.85308837890625,0.13146209716796875,4823
135,2,65.36058807373047,65.44418334960938,0.08359527587890625,4823
135,3,46.15113830566406,46.070899963378906,0.08023834228515625,4823
136,1,60.68458938598633,60.69123077392578,0.006641387939453125,2429
136,2,39.27242660522461,39.04545593261719,0.22697067260742188,2429
136,3,82.1073989868164,81.92922973632812,0.17816925048828125,2429
137,1,73.68244171142578,74.02594757080078,0.343505859375,3235
137,2,42.61323928833008,43.141658782958984,0.5284194946289062,3235
